theta,mag,radian
134.91568700606797,0.47110000440289157,2.354722950846017
76.68284388478514,0.26525024056385876,1.3383681055823
73.21023009565737,0.3066813345872827,1.2777595613118642
96.51915609447762,0.39514325046631016,1.6845770650949854
78.08112585753405,0.24893542501726726,1.3627727298780499
101.07524563782924,0.30417483185703525,1.7640958286421564
107.79839520309385,0.39514787989046585,1.881436924660049
79.33780403066993,0.2952544045373291,1.3847059016372185
71.39156866826517,0.4136650174185742,1.2460179314248505
86.72148702814145,0.27154246352338257,1.5135754808666206
113.09122815427233,0.23907596369514603,1.9738142864161619
91.08565013145599,0.37669507196076146,1.589744496113513
81.4961961318419,0.2142773232095036,1.4223769503517079
126.55990067049777,0.38125263904520207,2.208886967697165
89.49208091447169,0.446801869740422,1.561931466418709
48.06151107876773,0.37019268235398073,0.8388316118082286
94.09527837500926,0.3810906967966141,1.642272418224531
82.90139129073071,0.4115862059413363,1.4469022325074026
120.13066497275133,0.43850434343116473,2.096675636384735
116.21706925335947,0.3378541802845083,2.028370505489391
63.33370299590209,0.42676520092042114,1.1053816447586882
68.72449519629434,0.311799248302221,1.199468717946363
64.31768641572783,0.2549946256906279,1.1225553952196812
114.14132733101934,0.33549987953158117,1.992141974522879
126.13330941890453,0.4319494199817031,2.20144154579666
94.30618924261275,0.3781262632675794,1.6459535072924498
109.76168385715341,0.46382585988365177,1.9157027758404364
110.36189798857006,0.3684338770015787,1.926178488650655
83.42167992180273,0.6158191451481105,1.4559829821803034
80.75084074093334,0.44015393483576093,1.4093680446828643
87.67232189208255,0.39974159473409016,1.5301706798851453
91.556005419724,0.5646788079021648,1.5979537445479568
91.72641280429862,0.490732558197955,1.6009279144784958
106.94988819326562,0.6474178837397699,1.8666276836122946
73.06554523838462,0.5654603293627635,1.2752343341746766
69.62806892051633,0.6413291297548,1.2152390544685439
95.63489684691241,0.4932462188118268,1.669143829783765
97.81089875028269,0.427060301767369,1.70712222752724
110.36255115014818,0.48112447583309953,1.9261898884707405
91.0912514468148,0.607443504302151,1.5898422575089663
74.42455269022898,0.6231990159301946,1.298953488768499
65.82716826515086,0.5932767348560802,1.1489008234912061
110.43850630703832,0.37811713866180224,1.9275155560423425
111.45836458898142,0.44272746799682233,1.945315440965982
85.30611745772251,0.5242681312394402,1.4888726217302723
86.25355964329118,0.4795345766749629,1.505408607340737
84.34119210158207,0.3885602304303018,1.4720314972296427
96.91572488686138,0.5259837453980059,1.6914984962327402
86.51850306640033,0.6044488670767934,1.5100327424054958
64.34962700544123,0.6833417593088972,1.1231128636752086
110.64056855730874,0.5693713767883686,1.9310422076035498
132.07111810869128,0.6230123321516774,2.305075857786969
82.26665023717331,0.5534255380994668,1.4358239112252482
69.22111523799605,0.6337298218644427,1.2081363728054493
59.74114768780048,0.5357348698998462,1.0426797260723157
115.22208327854739,0.3195210395776702,2.0110047242177544
104.15061460441414,0.5145950431543835,1.8177711428227183
83.87170655754097,0.36183245234204536,1.463837428695609
70.96396602397763,0.48466122327419214,1.238554857391799
126.54968801903654,0.3017302022598769,2.208708723303808
119.02867224350561,0.49653281058525933,2.077442234926359
80.183242073349,0.5023355524994053,1.3994615791035847
83.19498874174805,0.3710058379533444,1.4520264747031177
78.59190784932801,0.5521638660986341,1.3716875573947493
92.07928077168665,0.4474710947344391,1.6070866223342373
98.51047392111457,0.40516724917960256,1.719332117623458
93.00964771448733,0.5265694302365732,1.6233245887378227
74.50133442147686,0.47739903087351315,1.300293582784156
74.9253263167035,0.458686421612609,1.3076936373576318
70.87312743639578,0.4990810101288971,1.2369694249506342
86.49501218881149,0.4400387875672205,1.5096227492473875
109.56673538796983,0.45643671628253185,1.9123002831814602
109.16300096373934,0.3689125722538279,1.9052537881749945
