image_name,circular_mean,circular_variance,circular_median,circular_IQR,quantile_25,quantile_50,quantile_75
living_lab,44.130233094250784,0.8194734041919888,74.75114434281056,84.826104668,38.991744178,74.75114434281056,123.817848846
