image_name,circular_mean,circular_variance,circular_median,circular_IQR,quantile_25,quantile_50,quantile_75
DJI_0256,60.070441413089696,0.7909698203881574,77.17115136239764,78.10333276200001,43.096414918,77.17115136239764,121.19974768
