image_name,circular_mean,circular_variance,circular_median,circular_IQR,quantile_25,quantile_50,quantile_75
DJI_0364,41.36998865171228,0.8311404097509635,77.1228368970633,89.05810555225455,38.853714320175634,77.1228368970633,127.91181987243019
DJI_0365,30.056376875455253,0.9159930388062039,84.1363811343953,87.43612158563394,41.05803486682209,84.1363811343953,133.62191328118814
DJI_0366,34.58744372546859,0.9099228147347793,82.99996970155613,87.94762010396215,40.70808709469218,82.99996970155613,132.76046699073004
DJI_0367,28.198965738661904,0.9109717775972787,82.28764791440807,87.1039316654531,39.62005552729679,82.28764791440807,132.51612386184368
DJI_0368,38.96943132729336,0.9514671470754474,86.81510259620741,89.10010189727778,43.15238973400538,86.81510259620741,134.0522878367276
DJI_0369,10.878644453712344,0.942481385503769,87.5942513802226,86.11645702774402,41.963131051605586,87.5942513802226,135.84667402386157
DJI_0370,38.637622934100676,0.8149042729429608,75.63967719873861,89.99632706878765,37.6864728013412,75.63967719873861,127.68279987012886
DJI_0371,174.41962925308812,0.974309551576156,89.80675045440229,87.93155920965336,43.26084167350002,89.80675045440229,135.32928246384665
DJI_0372,46.900686860211486,0.9891704742546612,89.44923723330152,89.43543591502677,45.04723476218714,89.44923723330152,134.48267067721392
DJI_0373,47.22373200007478,0.8126562871446006,75.94469741919747,84.91420959925443,39.71813776024232,75.94469741919747,124.63234735949676
DJI_0374,33.08307941617005,0.9797282374883103,87.44006215955251,89.40057225667371,43.39930418834418,87.44006215955251,133.99873193167048
LL aerial1,42.501067769034556,0.9776133033638328,88.01401224266785,89.8870655417221,44.15077377718423,88.01401224266785,134.03783931890632
LL grass,171.82956650084384,0.9237013058726654,91.68848273164433,83.36556612232836,42.41667143907152,91.68848273164433,139.05110531674316
LL grass1 March 2023,175.81786147240445,0.9688011054635829,90.33969431731266,87.54946289395795,44.09364778892669,90.33969431731266,136.54418489496874
LL grass10 March 2023,47.00198042488143,0.8987054200372628,81.7278397330022,88.62773099375593,41.09005476008943,81.7278397330022,129.71778575384536
LL grass11 March 2023,66.56264307545669,0.9357529433412854,86.85078676377877,85.72952501371398,45.168424778550616,86.85078676377877,130.8979497922646
LL grass12 March 2023,52.48060497152061,0.9226077209124295,84.29828006990012,87.64075984677916,42.884913487740896,84.29828006990012,130.52567333452006
LL grass13 March 2023,44.1346305085042,0.8875974572967202,81.06453320820368,88.66834437685486,40.92945129569472,81.06453320820368,129.59779567254958
LL grass15 March 2023,49.065158195122834,0.873360201785001,80.36475731660741,86.57849749529254,41.752280419928574,80.36475731660741,128.33077791522112
LL grass16 March 2023,38.80829437981259,0.9731553606884156,87.46443912427631,89.61109694673169,43.53692694835917,87.46443912427631,133.92583000162747
LL grass17 March 2023,32.657462285763344,0.9803507239611309,88.78747323974096,89.33577397224416,43.77891432218878,88.78747323974096,134.44314034994463
LL grass18 March 2023,54.72152186979536,0.8929856118599363,82.33787650426052,85.68615959536135,42.82031509209958,82.33787650426052,128.50647468746092
LL grass19 March 2023,49.13442824281788,0.9140763644050237,83.38589320866409,88.31022131422557,42.37161519642272,83.38589320866409,130.68183651064828
LL grass2 March 2023,6.456511005065328,0.9407010534864461,88.97762954879416,84.7093356980157,41.23188914634369,88.97762954879416,136.52255344832798
LL grass20 March 2023,41.449251738137534,0.9198874004686651,83.73014778515508,89.92854819162967,41.929516929775374,83.73014778515508,131.85806512140505
LL grass21 March 2023,37.708176528365435,0.9322072019798096,84.1043932396574,89.14809238214337,41.128830778607544,84.1043932396574,131.98073839646418
LL grass22 March 2023,43.979096314448995,0.8613129880933605,79.15007068290689,88.33467950161206,40.22307643812594,79.15007068290689,128.557755939738
LL grass23 March 2023,43.12999651607255,0.8637043334738501,79.02872077290887,88.391368266314,39.74054540928764,79.02872077290887,128.13191367560165
LL grass24 March 2023,44.0391730688513,0.8343829122052115,76.95303822428158,87.02265306029003,39.59026694325459,76.95303822428158,126.61292000354462
LL grass25 March 2023,44.72667621176316,0.904127062335216,82.71074344110603,89.36264893305034,41.871113062949824,82.71074344110603,131.23376199600017
LL grass26 March 2023,41.59843917321517,0.830064215500393,77.12967837094472,88.29562723754019,38.92346989253234,77.12967837094472,127.21909713007253
LL grass27 March 2023,28.655901722852224,0.9183491697082561,84.53125285199664,87.20917075440369,41.310421470393514,84.53125285199664,134.10125071598983
LL grass28 March 2023,36.643435517248854,0.9064440078920393,82.50691408399972,88.8563346828638,40.181288436147035,82.50691408399972,131.32495375328324
LL grass29 March 2023,29.387865323470724,0.9137013341825955,82.7806581334169,87.72886130052714,40.222693682890146,82.7806581334169,132.493832382363
LL grass3 March 2023,4.8409606574897985,0.9390335229233506,89.21328494631875,84.76769776798403,41.90984922631469,89.21328494631875,137.14215145833066
LL grass30 March 2023,34.24135793720239,0.9461150264376247,86.56107224293645,88.35242295048266,42.411537324615786,86.56107224293645,134.05911437413312
LL grass31 March 2023,28.753535532248602,0.9810360458178757,89.00953731109888,88.85980155074245,44.05398264846431,89.00953731109888,135.19418109772187
LL grass32 March 2023,38.66329136363292,0.9725009238239766,86.91749048254121,89.3894096478345,43.041081900233166,86.91749048254121,133.65167225239867
LL grass4 March 2023,165.83539725836746,0.9505816026786192,91.43643524946144,86.12947802515271,43.62191709360885,91.43643524946144,137.49243906845615
LL grass5 March 2023,6.4743383844768845,0.9233055733263905,88.04250465962123,82.81401760309345,40.0543709582092,88.04250465962123,137.24035335511576
LL grass6 March 2023,11.547565866974717,0.9335497725097316,87.63555625389817,84.4750406403153,40.53183322136381,87.63555625389817,136.0567925810485
LL grass7 March 2023,1.545301335758629,0.9088175115668027,89.69241214253927,82.42244691492513,40.62375602695144,89.69241214253927,138.2013091120263
LL grass8 March 2023,58.87033210454283,0.9269683788630609,85.5689606870876,86.95834988375026,44.232768645145946,85.5689606870876,131.1911185288962
LL grass9 March 2023,45.101779866168634,0.9199078863222666,83.96139181689237,89.24077036137331,42.165581095812094,83.96139181689237,131.4063514571854
