image_name,circular_mean,circular_variance,circular_median,circular_IQR,quantile_25,quantile_50,quantile_75
DJI_0365,120.4323080099052,0.9147502386698284,95.3789168253717,86.12044446072795,49.67838525178547,95.3789168253717,135.79882971251342
DJI_0366,124.90878069523451,0.9101445481176356,96.23686830621897,86.07194182712722,50.36841268026727,96.23686830621897,136.4403545073945
DJI_0367,118.14226361754356,0.911365733639643,96.43361050819664,85.01930827113414,50.88189932603957,96.43361050819664,135.9012075971737
DJI_0368,131.17145794470775,0.9419717212914677,94.02927372870663,88.91296019549739,47.94785239182326,94.02927372870663,136.86081258732065
DJI_0369,101.25725214335117,0.9445164235371891,91.82670721340028,86.2021177874736,47.98853505368031,91.82670721340028,134.1906528411539
DJI_0370,129.0061330595669,0.8120493188126036,102.75637225348946,83.30028966084171,55.65684824692129,102.75637225348946,138.957137907763
DJI_0371,101.2110538115139,0.9751774858507719,90.75186995594541,88.11316926061858,46.10295349246246,90.75186995594541,134.21612275308104
DJI_0372,140.4886537984739,0.9903001306591421,90.16009476800745,89.4328474118669,44.68836204844283,90.16009476800745,135.25551463657592
DJI_0373,137.18345079320798,0.8074885519899303,105.33588932424783,86.12294101474453,54.77278126393352,105.33588932424783,140.89572227867805
DJI_0374,123.42788242726232,0.9802333483753338,91.89281425702957,89.29311924875654,46.19051399878192,91.89281425702957,135.48363324753845
LL aerial1,128.2395806605242,0.9763484750039843,91.79525013383694,89.79048353908578,45.954471372207394,91.79525013383694,135.74495491129318
LL grass,83.17564312703622,0.922719149325446,88.99994249456057,83.80430820519753,47.16271017411826,88.99994249456057,130.9670183793158
LL grass1 March 2023,85.66202663082541,0.9721074740238211,89.41570535403315,87.92863861486242,45.77460780932113,89.41570535403315,133.70324642418356
LL grass10 March 2023,137.8387343452799,0.8993657819301537,98.08832255697554,89.6814999276437,49.32052838200895,98.08832255697554,139.00202830965264
LL grass11 March 2023,156.4501912123484,0.9366214464938402,93.3169032971453,85.86295228212855,44.21517539700814,93.3169032971453,138.3522231148796
LL grass12 March 2023,142.96651318586783,0.9218919145346754,95.15668612047415,88.46800582248572,46.51540790002217,95.15668612047415,138.04740207753645
LL grass13 March 2023,135.66668577796258,0.8951036758640394,98.30232542004994,89.06515539104771,49.41781395672601,98.30232542004994,138.48296934777372
LL grass15 March 2023,139.3846724216245,0.8710631980231798,100.72029437771371,89.8252698177621,50.61737121016553,100.72029437771371,140.44264102792764
LL grass16 March 2023,129.4223956796853,0.9675789396664892,93.08021013664639,89.41553576421924,47.00178791632115,93.08021013664639,136.4173236805404
LL grass17 March 2023,125.01098263202809,0.9794809408851484,91.01701868340983,89.36762193202517,45.63237806797482,91.01701868340983,135
LL grass18 March 2023,145.84211028841375,0.8940964670588909,98.4761194557199,87.50045703710614,47.59121282616903,98.4761194557199,140.09075578906288
LL grass19 March 2023,141.42972112720696,0.9163557267266981,96.28801278189516,89.10711698198503,47.36370612427863,96.28801278189516,138.2565891422936
LL grass2 March 2023,97.57111299760645,0.9346451545795447,90.9631149262221,84.09633277430075,48.78175506237407,90.9631149262221,132.8780878366748
LL grass20 March 2023,131.310018671348,0.9170734313997713,95.72885933274124,88.2974730107918,48.897645048528865,95.72885933274124,137.19511805932066
LL grass21 March 2023,128.49849575384292,0.9428251477644307,93.69719711387103,89.1581543461261,47.15411858442904,93.69719711387103,136.31227293055514
LL grass22 March 2023,134.1442264199324,0.8617274129743939,100.48126410374276,87.23925537052733,52.19396816468347,100.48126410374276,139.4332235352108
LL grass23 March 2023,133.0384136779931,0.8701978864329369,100.24718005884858,87.3805169313701,51.339117785656754,100.24718005884858,138.71963471702685
LL grass24 March 2023,134.64143749506223,0.8430624607947778,102.2666408305568,86.98617794769063,52.5264817071062,102.2666408305568,139.51265965479683
LL grass25 March 2023,135.33593553471457,0.902620592751211,97.10384609615475,89.60872031131176,49.10656879411708,97.10384609615475,138.71528910542884
LL grass26 March 2023,131.7322107942939,0.8313725126284255,101.7405477837492,86.04497181406904,53.18884966164645,101.7405477837492,139.2338214757155
LL grass27 March 2023,120.6289098950653,0.924931652008317,94.97797389685952,86.82196845614766,48.95312445485064,94.97797389685952,135.7750929109983
LL grass28 March 2023,126.04168745945248,0.9071355429554733,96.75805913671624,87.1761448786144,49.71897994307867,96.75805913671624,136.89512482169306
LL grass29 March 2023,117.08739389658564,0.9132842310093001,96.01656441547489,85.36529933463979,50.29324384292332,96.01656441547489,135.6585431775631
LL grass3 March 2023,93.17361961295117,0.9425536134496091,89.99085900143157,84.87513229468036,47.68923435142427,89.99085900143157,132.56436664610462
LL grass30 March 2023,125.00885378995179,0.94525745278771,93.30979595987104,88.1276147171392,47.584421059196885,93.30979595987104,135.71203577633608
LL grass31 March 2023,126.71042818884992,0.9836915374225954,90.79959536304366,89.88839873066647,45.33956735887754,90.79959536304366,135.227966089544
LL grass32 March 2023,122.70804050458182,0.980227247970041,92.017917488239,89.41636114197252,46.30300994633712,92.017917488239,135.71937108830963
LL grass4 March 2023,78.17465279590343,0.9502058608951024,88.02030707170213,85.78181803795482,45.7538483330708,88.02030707170213,131.53566637102563
LL grass5 March 2023,94.99617644363934,0.9263055334339838,90.83688906655998,82.61403855825046,48.89530218304548,90.83688906655998,131.50934074129594
LL grass6 March 2023,98.43598433960298,0.9379654584807449,90.52139714709828,84.95418970389088,47.12768225605107,90.52139714709828,132.08187195994194
LL grass7 March 2023,94.99355599079348,0.9077893857256749,90.88998298515267,82.19247517201885,48.99091309842955,90.88998298515267,131.1833882704484
LL grass8 March 2023,150.9738934698447,0.9355121465746709,93.66672257916886,87.80933107227787,45.663007479865946,93.66672257916886,137.85367640758807
LL grass9 March 2023,137.5507787792312,0.9259959728610212,95.98954529229856,89.81545321932077,47.894048947922634,95.98954529229856,138.07859572860187
