image_name,circular_mean,circular_variance,circular_median,circular_IQR,quantile_25,quantile_50,quantile_75
LL grass11 March 2023,156.6256734112913,0.9354615899109704,93.15572850961266,85.61587969634289,44.02887085938182,93.15572850961266,138.41299116303892
LL grass12 March 2023,142.8846061984787,0.9242468132400237,95.79279649503435,88.68553328868148,47.25556063194524,95.79279649503435,138.57002734326375
LL grass13 March 2023,135.5356280766099,0.8958612996503218,98.1787328805579,88.89913610217019,49.641940279396586,98.1787328805579,138.54107638156677
LL grass15 March 2023,139.2421756259714,0.8732627889710122,100.35653869843081,89.75128377181485,50.58611621662771,100.35653869843081,140.33739998844257
LL grass16 March 2023,130.1589554492227,0.9683134459692881,92.87403731220347,89.76201665526034,46.73171307247555,92.87403731220347,136.49372972773588
LL grass17 March 2023,121.90419598276009,0.9792766700527704,90.90507130787654,89.46346710933,45.42933791842952,90.90507130787654,134.89280502775952
LL grass18 March 2023,145.97227014110513,0.8970764911138995,98.03419452273134,87.36080140476955,47.21965555319795,98.03419452273134,139.8588541484284
LL grass19 March 2023,141.02214729363112,0.9175021684986517,96.22388662390712,89.07536735076118,47.43653241094219,96.22388662390712,138.361165060181
LL grass2 March 2023,97.39025885934184,0.935048201524222,90.70975311643006,84.4964831333231,48.080761675432115,90.70975311643006,132.5772448087552
LL grass20 March 2023,130.8222144561872,0.9181455262660052,95.70170337658638,88.2794189074323,48.8103773782092,95.70170337658638,137.0897962856415
LL grass21 March 2023,128.67909607947027,0.9420091802376527,94.37899370158945,88.96210299613959,47.96917831274085,94.37899370158945,136.93128130888044
LL grass22 March 2023,133.99066252477684,0.8604981599605698,100.73054373999703,87.23700363818503,52.20162957097558,100.73054373999703,139.4386332091606
LL grass23 March 2023,133.39439850242246,0.8681474576501613,100.59767136320171,87.61468134512737,51.55532088937688,100.59767136320171,139.17000223450424
LL grass24 March 2023,134.67426936398917,0.8440685347259085,102.24386893811165,87.02865752644695,52.3325014515423,102.24386893811165,139.36115897798925
LL grass25 March 2023,134.7570037283925,0.9065247546978132,96.76350346799563,88.8141263689837,49.31311125888613,96.76350346799563,138.12723762786982
LL grass26 March 2023,131.43286912475065,0.8325996085336351,101.39858048614738,85.24952615101506,53.80659513436291,101.39858048614738,139.05612128537797
LL grass27 March 2023,120.09646928777448,0.9247650566566205,94.96776909082573,86.38064219436953,49.03841739166689,94.96776909082573,135.4190595860364
LL grass28 March 2023,126.62631605591453,0.9066762413454772,96.61466555589382,86.87944069612652,49.98920466586722,96.61466555589382,136.86864536199374
LL grass29 March 2023,117.52320054641964,0.9118180012500465,96.36915939146692,85.36381628734256,50.302383682840535,96.36915939146692,135.6661999701831
LL grass3 March 2023,93.91816095157067,0.93938195643255,90.66048312290174,84.62476752941438,47.55530619052297,90.66048312290174,132.18007371993735
LL grass30 March 2023,126.74703928869101,0.9438616209956099,93.89083018140015,88.23902093625428,47.92175973879769,93.89083018140015,136.16078067505197
LL grass31 March 2023,125.26815048577028,0.9831507046571296,90.9672850024065,89.78240253773797,45.53257374746628,90.9672850024065,135.31497628520424
LL grass32 March 2023,125.35799999045742,0.9811624396054802,92.1239234445454,89.5133724192656,46.169139327907445,92.1239234445454,135.68251174717304
LL grass4 March 2023,78.87661784849736,0.948287122951191,88.47843864357078,85.39224881793066,46.00103406545426,88.47843864357078,131.39328288338493
LL grass5 March 2023,95.86816676325289,0.9256718384314642,90.94242981121435,82.98740983468167,48.59845019725669,90.94242981121435,131.58586003193835
LL grass6 March 2023,98.34977491310612,0.9375475518367783,90.43295734728677,84.48468217180542,47.49083293137104,90.43295734728677,131.97551510317646
LL grass7 March 2023,93.94708202356705,0.9034422771836664,90.31810270360087,81.60082904656548,49.05661264624018,90.31810270360087,130.65744169280566
LL grass8 March 2023,151.30749931454616,0.9354955627998822,93.42653505773038,87.65653018273501,45.289813703035136,93.42653505773038,137.63328352030013
LL grass9 March 2023,137.64610334034637,0.9247555049280752,95.91274260152959,89.89032064606977,48.041338209360724,95.91274260152959,138.15101756329096
