theta,mag,radian
127.7872691228919,0.4560741439280545,2.23030858832655
75.78467671389076,0.2191010960104306,1.3226921312168705
92.23251013896437,0.3493239695162431,1.609760979303981
83.83495814380676,0.5057484379676601,1.4631960478810617
55.14378418407929,0.28057326387484627,0.9624405960213583
49.81793055074885,0.37670769698239825,0.8694869146404394
107.62701297122574,0.35794341221959,1.8784457404345343
118.74551667826927,0.45541780927770587,2.0725002380176387
112.85804725543358,0.39765954460809333,1.9697445119786658
91.30298774813785,0.24661278753187288,1.5935377531130488
97.99695980640563,0.3937902161468068,1.7103696055663231
91.77297403442078,0.4309514093985438,1.6017405612479065
55.295205583864075,0.20635908204395145,0.9650833980055815
71.76494746128492,0.32345956940727233,1.2525346207201675
80.76993944416517,0.3180791952821768,1.409701379937121
93.729827015204,0.24836921084972688,1.6358940887400388
110.83746601545758,0.3765924659744022,1.9344787165370552
83.8437310336114,0.47757766970788523,1.4633491636930673
79.07155688313225,0.4805182547588367,1.380059012288643
107.3537141977169,0.4317711830113799,1.8736757769951426
100.55875008421623,0.4305849851657759,1.7550812806596983
78.03549074018815,0.46989416135531725,1.36197624682583
82.30053584464721,0.3527092789364984,1.4364153266447062
92.24629486583156,0.47824985306123724,1.6100015681743014
88.43566746739833,0.4165866331440121,1.543493573504936
93.62799011367095,0.32288237139757775,1.634116699508258
83.87005056601647,0.5523345747884412,1.4638085261911211
100.64689196292073,0.44595180620372304,1.7566196466519854
100.32059036798361,0.4850636680010262,1.7509246094658237
79.355552715302,0.5734361137454475,1.3850156746219462
75.82912773640403,0.46549848349825723,1.3234679479156053
87.50858179885597,0.3662677855535932,1.527312876140819
103.83300512713024,0.18501304545793357,1.812227811708576
87.18302970331771,0.33833039867818915,1.5216309201869094
80.5176665664142,0.20304887925422674,1.4052983876068854
93.75193282942378,0.36077323938672784,1.6362799079820083
92.92930267483645,0.2348166266160311,1.6219223032582695
116.33556627536748,0.4510053752670804,2.0304386686772387
112.2006574278822,0.30097939835053406,1.9582708950187766
58.95283064006635,0.4342483286310695,1.028920998039754
