date_only,month,max_speed,angle,circular_mean,circular_var,circular_median,circular_IQR
2022-03-06,3,14.6,103,37.937745298953736,0.6293773143679299,54.999999999999986,64.99999999999999
2022-03-07,3,14.68,209,85.67871354387877,0.5242485704472944,86,44.99999999999998
2022-03-08,3,14.64,160,14.209853621371968,0.3701885824921696,31.5,72.00000000000003
2022-03-09,3,14.64,268,47.7959118605814,0.5446561397169389,59,52.00000000000002
2022-03-10,3,14.68,72,15.026191119822444,0.36917655608851774,48,28
2022-03-11,3,13,268,93.80806600756016,0.40457075551919375,95.99999999999996,36.99999999999993
2022-03-12,3,14.49,259,59.97047969578937,0.5138083982312112,63,48.99999999999996
2022-03-13,3,14.68,216,53.35298960742548,0.34368792640066537,55.99999999999997,35.000000000000014
2022-03-14,3,14.68,27,12.749972333804235,0.3413077015117405,68,12
2022-03-15,3,14.64,210,55.981490228992705,0.8727001396763959,83.00000000000003,83.99999999999997
2022-03-16,3,14.57,178,30.262365793257228,0.5168983133193078,45.999999999999986,59.99999999999996
2022-03-17,3,14.64,200,41.496904032934914,0.4282899439407945,52.00000000000002,33.999999999999986
2022-03-18,3,14.68,24,50.13140485163461,0.37635996036615504,55,33
2022-03-19,3,14.6,252,52.868803641088185,0.29762640670750884,54,33.99999999999997
2022-03-20,3,14.68,229,69.21675665003569,0.8876546718290932,94,83
2022-03-21,3,14.68,287,89.89569877285005,0.45292045131672176,90.99999999999996,46.00000000000003
2022-03-22,3,14.6,62,45.79372029544001,0.4057438128897573,51.50000000000001,45
2022-03-23,3,14.6,140,113.35233700780172,0.93102206171236,99,82
2022-03-24,3,14.64,246,38.32683244914372,0.5126913871846819,51.50000000000002,42.99999999999997
2022-03-25,3,14.6,265,45.42131397204248,0.30881169381416285,46.499999999999986,31.000000000000007
2022-03-26,3,14.6,291,108.0699356270302,0.32180190331084124,108.5,30.999999999999957
2022-03-27,3,14.6,293,105.47694784061107,0.38889724179210905,106,36
2022-03-28,3,14.64,285,108.47839492474232,0.4199899059697543,105.5,49.00000000000003
2022-03-29,3,14.64,188,137.64915168553367,0.7419340442049652,133.99999999999997,64.00000000000003
2022-03-30,3,14.6,20,37.99753529466109,0.5360696934188058,52.500000000000014,59
2022-03-31,3,14.64,288,67.29841200099878,0.5265122322305426,68.99999999999999,50.00000000000001
2022-04-01,4,14.6,296,83.98844990358059,0.5041137183145601,85,44.000000000000014
2022-04-02,4,14.64,51,32.02187072348922,0.43358284447084394,39,36.999999999999986
2022-04-03,4,14.64,112,67.38759121679205,0.6720670874599176,75.00000000000001,60.000000000000014
2022-04-04,4,14.6,159,32.67757428623785,0.47098036927719233,29.999999999999996,46.00000000000001
2022-04-05,4,14.6,34,48.15317925001097,0.31741072045680974,49.50000000000001,31
2022-04-06,4,14.64,101,115.952681535345,0.5297164434108153,108.5,39
2022-04-07,4,14.6,278,49.87848595695231,0.4592880262813761,55.49999999999999,43
2022-04-08,4,14.64,159,6.658930448587771,0.7628412081176937,100.49999999999996,70
2022-04-09,4,14.6,263,97.79779075618173,0.4194088109329621,98,38.000000000000014
2022-04-10,4,14.64,174,98.03173212791692,0.6270391671473242,104,44.99999999999998
2022-04-11,4,14.6,266,67.96565137938741,0.45928783321888367,68.49999999999999,32.999999999999986
2022-04-12,4,14.6,86,55.647035260059695,0.7845701187074042,67.5,67
2022-04-13,4,14.6,247,51.314959671896865,0.3328071190641455,56,33
2022-04-14,4,14.64,212,30.17935721036253,0.3974574191047061,39.500000000000014,44.00000000000002
2022-04-15,4,14.68,253,61.04908971796467,0.5815403677593689,67.5,48.999999999999986
2022-04-16,4,14.64,287,107.30983404747762,0.41185004282225623,107,45.99999999999997
2022-04-17,4,14.64,314,33.47662989314107,0.8308243447110948,74.50000000000001,87.00000000000003
2022-04-18,4,14.64,239,50.642213613904865,0.5723346773951654,54.999999999999986,56.99999999999997
2022-04-19,4,14.64,249,86.24683258538586,0.5213107748938974,86,40.00000000000004
2022-04-20,4,14.6,172,13.844641848357876,0.7530971954414649,71,66
2022-04-21,4,14.6,289,92.95163301592096,0.7286291715497731,96.5,63.999999999999986
2022-04-22,4,14.6,59,30.57690758410258,0.4346675930770294,33.50000000000001,58
2022-04-23,4,14.64,13,49.4061931878976,0.3092409556428477,50,37.999999999999986
2022-04-24,4,14.45,195,26.29679252266508,0.8162758448716605,75.5,63
2022-04-25,4,14.6,244,50.498115465025336,0.3721287073862162,53.00000000000001,36
2022-04-26,4,14.6,285,96.21217909511988,0.7388380079852799,101.5,68
2022-04-27,4,14.64,330,132.41303033604882,0.4197405419784632,127,44.99999999999996
2022-04-28,4,14.64,317,138.53386813866223,0.3276596027340499,130,32.00000000000006
2022-04-29,4,14.64,313,165.8708919331284,0.373550625706055,167.5,50.99999999999997
2022-04-30,4,14.6,78,12.95611754645153,0.5726974026929939,91,50
2022-05-01,5,14.6,57,33.26861123273544,0.6780347326479916,55.99999999999999,74
2022-05-02,5,14.6,206,25.21038997084658,0.4673568365324783,33.00000000000001,53.999999999999986
2022-05-03,5,14.57,16,25.93311194328329,0.4133632863184362,39.5,54
2022-05-04,5,14.6,107,117.82115935666128,0.6481182234699581,99.99999999999996,55
2022-05-05,5,14.64,58,43.92852024536869,0.27711802444253186,45.49999999999999,23
2022-05-06,5,14.68,14,46.763663307751536,0.2364566316290364,49,30
2022-05-07,5,14.57,18,42.363353389036256,0.4588941805714898,42,52
2022-05-08,5,14.6,49,34.11420903985881,0.4003253573296529,28,41
2022-05-09,5,14.41,238,43.92864573523037,0.8574183684365186,101,71.99999999999999
2022-05-10,5,14.37,184,152.68571797931935,0.7457615722074424,121,69.00000000000003
2022-05-11,5,14.41,134,88.67625309378163,0.7138231485013423,101.99999999999996,59.99999999999997
2022-05-12,5,14.25,179,54.21946032165853,0.6617934910427368,66.99999999999999,55.99999999999997
2022-05-13,5,14.14,203,14.09297321993168,0.6350017369393834,94,41.99999999999997
2022-05-14,5,14.33,160,46.10013228239129,0.750824825337445,66.99999999999999,77
2022-05-15,5,14.29,224,51.82058191286673,0.6124535361766021,59.499999999999986,51.99999999999999
2022-05-16,5,14.64,232,64.89675554189105,0.3775334391584031,64.99999999999997,34.000000000000036
2022-05-17,5,14.64,20,56.17662744057517,0.5692457215938562,66.00000000000001,51.99999999999998
2022-05-18,5,14.6,87,50.4986282057123,0.5464977276474162,47.99999999999999,39.00000000000001
2022-05-19,5,14.64,140,15.914253803149451,0.6997191856785909,54.50000000000001,65
2022-05-20,5,14.21,202,30.329991431039545,0.459859462144002,41.500000000000014,49.99999999999999
2022-05-21,5,14.49,275,35.11559571746344,0.5964674611307894,52.50000000000002,59.99999999999996
2022-05-22,5,14.6,359,17.782389826427913,0.4115609883878288,31,54
2022-05-23,5,14.49,68,37.17149055049088,0.4855911463821191,41,45
2022-05-24,5,14.41,30,29.681922267363323,0.35703857359577296,29,38
2022-05-25,5,14.33,182,16.16504289554626,0.4594392110822896,40.500000000000014,62
2022-05-26,5,14.37,235,32.34446699520966,0.3929296024180131,41.500000000000014,53.00000000000001
2022-05-27,5,14.45,9,14.953521306379583,0.666548824425953,75.99999999999997,54
2022-05-28,5,14.29,243,50.483922398454666,0.7683839589779591,67.00000000000001,78
2022-05-29,5,14.41,210,33.005204347102925,0.4675590287386896,54,62
2022-05-30,5,14.14,242,36.4338983358796,0.41490626601856206,46.49999999999999,41
2022-05-31,5,14.53,68,59.28924263898606,0.6938772446599012,65,64
2022-06-01,6,14.45,359,33.98453366330429,0.3866869539799569,49,44.999999999999986
2022-06-02,6,14.49,202,36.21352301086305,0.4489573894242293,49,50.00000000000002
2022-06-03,6,14.41,197,39.9480362072059,0.5100876722300585,54.999999999999986,54.00000000000003
2022-06-04,6,14.41,233,34.44393834207637,0.4818150477860138,53.00000000000001,56.99999999999997
2022-06-05,6,14.37,134,51.77561776734539,0.6496728805980583,64,73
2022-06-06,6,14.41,168,3.4600529517472705,0.6023138761082358,86.00000000000001,37.00000000000003
2022-06-07,6,14.37,227,56.23976225957368,0.3266631255643401,54.49999999999999,33
2022-06-08,6,14.49,34,36.70113785758783,0.361358975791772,39.5,28.999999999999982
2022-06-09,6,14.49,244,46.21822374531622,0.3977106475687402,52.00000000000002,40.000000000000014
2022-06-10,6,14.29,235,22.552473687175222,0.6021379293565231,69.00000000000001,52.000000000000014
2022-06-11,6,14.29,200,25.85728718522201,0.3372696942757756,33.50000000000001,32.000000000000014
2022-06-12,6,14.29,259,43.74881528908181,0.7224445128255341,61.00000000000002,70
2022-06-13,6,14.21,252,35.156267882517795,0.5392586049247583,46.99999999999998,71.99999999999997
2022-06-14,6,14.33,121,86.11447881756051,0.7636468674607867,91,52.99999999999998
2022-06-15,6,14.25,230,16.766177701448473,0.5289006061966329,45.49999999999999,72
2022-06-16,6,14.21,251,48.90854931359206,0.6095160536113918,65.5,49.99999999999999
2022-06-17,6,14.6,309,151.16596412246906,0.5951595857185947,132.99999999999997,77.99999999999996
2022-06-18,6,14.49,344,160.7727855908114,0.6731688553485282,99,67.99999999999999
2022-06-19,6,14.53,230,76.80545741511685,0.6964560299897564,83.50000000000003,54.99999999999998
2022-06-20,6,14.49,164,178.9560929412657,0.5681375897188434,84.5,42.00000000000003
2022-06-21,6,14.1,191,2.612299286182391,0.3558933691535324,56.5,31
2022-06-22,6,14.37,183,5.9525106890789505,0.31321194952458875,26.499999999999982,37
2022-06-23,6,14.14,247,25.14115125366737,0.6547870330297489,41.00000000000002,87.00000000000003
2022-06-24,6,14.1,233,36.10607337469801,0.455417091917527,35.49999999999999,51.999999999999986
2022-06-25,6,14.1,154,22.823999236863997,0.5910154065044606,36.49999999999999,82
2022-06-26,6,14.29,251,59.74107744966189,0.5141064165553206,63.99999999999999,47
2022-06-27,6,14.37,250,48.4233043945507,0.43462565262155417,54,37.000000000000014
2022-06-28,6,14.29,226,41.76074169142083,0.47630716213968993,55.499999999999986,41
2022-06-29,6,14.37,184,7.474164804021539,0.7008578176410238,81,69
2022-06-30,6,14.1,208,29.390149622692533,0.3931424567810285,40.500000000000014,44.99999999999997
2022-07-01,7,14.06,237,53.381856813182466,0.459867630438321,57.000000000000014,43.999999999999986
2022-07-02,7,14.29,194,51.87768974178606,0.47972041214904215,52.50000000000002,42.99999999999997
2022-07-03,7,14.25,240,18.34959244511177,0.7478976486061333,66.00000000000001,63.00000000000004
2022-07-04,7,14.45,181,177.5078169291121,0.3727029474582717,43.99999999999999,28.00000000000003
2022-07-05,7,14.41,39,179.9232646662769,0.48105631961749873,36.5,42.00000000000003
2022-07-06,7,14.33,250,16.754284679266352,0.683777461406214,50.50000000000001,84.00000000000003
2022-07-07,7,14.37,197,8.619331353149747,0.6471658802473024,72,49
2022-07-08,7,14.45,32,9.588469863631843,0.3295280274580069,18,88.99999999999999
2022-07-09,7,14.37,182,21.57175178782881,0.4472168965687061,31.000000000000004,59.00000000000002
2022-07-10,7,14.37,177,16.0166514707305,0.4569659047334519,43,58.00000000000004
2022-07-11,7,14.33,200,51.06607043938537,0.62109921908153,60.00000000000001,65.00000000000004
2022-07-12,7,14.14,159,39.373505380051355,0.740706874653378,68,74
2022-07-13,7,14.33,279,51.121632960626755,0.8102139564210924,57.000000000000014,66.99999999999997
2022-07-14,7,14.25,187,28.269176387410052,0.7290746592396321,63.99999999999999,69.99999999999999
2022-07-15,7,14.29,202,65.68565053241389,0.32532074382090936,63,13
2022-07-16,7,14.17,197,42.45056875068569,0.7942443847156399,76,77
2022-07-17,7,14.33,100,172.76553511885274,0.5313616339602764,139.5,53.00000000000006
2022-07-18,7,14.1,223,49.60019858236525,0.49923869255289366,54,44.99999999999998
2022-07-19,7,14.1,187,29.040161684235695,0.6633390739645728,54.50000000000002,71.99999999999996
2022-07-20,7,14.21,211,34.0331573960672,0.35856132728222934,42.000000000000014,30.000000000000018
2022-07-21,7,13.94,193,31.400233264405355,0.4153229854642325,36.49999999999998,48.000000000000014
2022-07-22,7,13.94,202,32.98188753787307,0.3144221258263138,32.5,36.00000000000001
2022-07-23,7,14.14,271,25.03609855011212,0.5049824889804564,40.500000000000014,68.00000000000003
2022-07-24,7,14.1,242,57.3607009811148,0.5119892670141757,58,47.999999999999964
2022-07-25,7,14.25,242,27.88354797703385,0.46161152228474833,38,61.00000000000003
2022-07-26,7,14.14,209,17.342372515893683,0.4616376754075752,34.49999999999999,66.99999999999996
2022-07-27,7,14.29,161,21.947115647199457,0.4909141519286191,34,83
2022-07-28,7,14.21,222,48.10706017749436,0.3591490805047598,50.50000000000001,35.99999999999997
2022-07-29,7,14.25,258,44.03348272423673,0.404094656421864,41.00000000000001,47
2022-07-30,7,14.17,245,33.54434718121762,0.4047105846830171,41.50000000000001,46.99999999999994
2022-07-31,7,13.94,202,22.61515775920858,0.2722366368470276,20.000000000000004,31.000000000000007
2022-08-01,8,14.25,228,19.579033454833738,0.7446659080919706,68.99999999999999,63.000000000000014
2022-08-02,8,14.29,205,29.296769482704132,0.3913045650064038,39,43.99999999999999
2022-08-03,8,14.17,200,21.67877457030697,0.26735275584597273,30.000000000000018,36.00000000000002
2022-08-04,8,14.17,43,25.914195102308614,0.4612243264099267,45,67
2022-08-05,8,13.86,157,47.10798620135324,0.4883213238323467,59,44
2022-08-06,8,13.78,196,33.552916020668135,0.40035168088725614,39.500000000000014,40.999999999999986
2022-08-07,8,14.25,22,48.457461394172846,0.37150070807602753,54.49999999999999,39.999999999999986
2022-08-08,8,14.41,0,178.91959807766904,0.4437406376862628,98,46
2022-08-09,8,14.37,52,35.04969693016651,0.4499027981321197,36.999999999999986,51.000000000000014
2022-08-10,8,14.37,183,178.19237201717058,0.5627305167459687,105,59.00000000000006
2022-08-11,8,14.37,263,152.76628680844198,0.7504693866262115,101,58
2022-08-12,8,14.33,211,82.60061419859248,0.6963802861600666,74.00000000000003,51
2022-08-13,8,14.37,169,134.93417324295262,0.9649893825178586,91,79
2022-08-14,8,14.29,351,1.506564787312836,0.3660981824667811,79,31
2022-08-15,8,14.33,79,40.48059233046016,0.5685664162350863,63,55
2022-08-16,8,14.41,46,23.844740378278267,0.7824889489282478,76.99999999999999,66
2022-08-17,8,14.37,230,25.52475730350539,0.6496999138318466,41.00000000000002,76.00000000000003
2022-08-18,8,14.17,236,26.481575033988964,0.3978806076820932,23.999999999999982,43
2022-08-19,8,14.14,160,99.945146768227,0.7772804953995726,100.5,57.999999999999986
2022-08-20,8,14.29,168,176.76715469199036,0.4799719350104158,151.5,62.00000000000006
2022-08-21,8,14.29,318,127.82530727468097,0.7992038846008596,106,80
2022-08-22,8,14.29,171,79.66748283277026,0.9375050044849156,95.5,88.99999999999996
2022-08-23,8,14.25,156,48.28583146634304,0.3976279394765456,53.00000000000001,40.00000000000003
2022-08-24,8,14.37,28,41.92935605635703,0.4073183343712601,45,44.000000000000014
2022-08-25,8,14.29,304,176.14631888636728,0.7048425559354685,112.5,65
2022-08-26,8,14.37,317,143.80392199891577,0.5561334812272591,138,53.00000000000003
2022-08-27,8,14.25,36,145.14403324708303,0.5605046934777469,139,63
2022-08-28,8,13.94,207,16.0302502434409,0.30013107859242427,29.500000000000007,62.00000000000001
2022-08-29,8,13.9,251,31.36814817481917,0.5332902483063607,51.50000000000001,61.00000000000002
2022-08-30,8,14.37,258,38.82962682963701,0.4530359732065887,53.00000000000001,43
2022-08-31,8,14.49,260,58.29326818481648,0.610984655154218,68,66.99999999999999
2022-09-01,9,14.45,148,25.51561399584176,0.7190294947378651,78,54.999999999999986
2022-09-02,9,14.25,172,29.21681516699248,0.45047817188981143,37.99999999999998,48.00000000000002
2022-09-03,9,14.49,43,25.270605929485725,0.36730891072797534,41.49999999999999,49
2022-09-04,9,14.49,21,46.45176665169543,0.17731409960875466,47,22
2022-09-05,9,14.45,59,43.72437576478167,0.21269316708881003,45,30
2022-09-06,9,14.37,0,62.443201879110056,0.7732708927389949,61.00000000000001,69.00000000000003
2022-09-07,9,14.37,162,36.16796458305438,0.7856833503493453,80.00000000000001,53.00000000000003
2022-09-08,9,14.37,182,19.755941599360863,0.5061344684028151,63,52.99999999999997
2022-09-09,9,14.29,187,37.85927492057836,0.3544637322159695,46.99999999999998,13.999999999999991
2022-09-10,9,14.21,186,169.67859779083588,0.6068060610559509,126.5,63
2022-09-11,9,14.25,65,35.024952016153144,0.7285135952176734,74,71.00000000000003
2022-09-12,9,14.29,233,49.14153884672765,0.639352767106762,56.999999999999986,63.999999999999964
2022-09-13,9,14.37,254,68.46689529842074,0.8688605123679091,78.49999999999997,75
2022-09-14,9,14.53,295,64.34993187593535,0.7420388614067048,62.50000000000001,81.99999999999997
2022-09-15,9,14.53,20,26.737206077962867,0.38761848016169487,36.999999999999986,48.999999999999986
2022-09-16,9,14.64,259,34.719672523071104,0.30823847728443954,34,22.999999999999982
2022-09-17,9,14.29,222,36.59468300664076,0.37989003550860334,43,41.999999999999986
2022-09-18,9,14.37,239,38.017440085074945,0.7545000692686101,64,76
2022-09-19,9,14.49,0,7.399923820429674,0.5958202344422288,38.99999999999999,81.00000000000004
2022-09-20,9,14.53,140,15.426884024663286,0.3593086108175536,20.500000000000007,52
2022-09-21,9,14.37,208,70.56452514995296,0.8257029295076497,84.5,82.00000000000003
2022-09-22,9,14.64,242,96.78492291132184,0.5897857284243254,95,44.999999999999986
2022-09-23,9,14.6,185,41.67985549726831,0.7116773477675826,61,63.999999999999986
2022-09-24,9,14.49,108,37.7814332830577,0.7630744017623842,65,83
2022-09-25,9,14.45,176,29.06933178597794,0.4886913824662833,45,65.99999999999997
2022-09-26,9,14.53,282,23.79594197397591,0.4500638822966768,45,83
2022-09-27,9,14.57,336,108.2894760497083,0.7465157219299121,102.49999999999996,71.00000000000001
2022-09-28,9,14.6,307,24.777842031687896,0.8631585755585607,76.99999999999999,75
2022-09-29,9,14.57,103,37.98142006251425,0.3967787234669281,40.00000000000001,32.000000000000014
2022-09-30,9,14.64,8,30.22183906310077,0.23521245765642673,36,28
2022-10-01,10,14.6,46,36.95354804891439,0.32715305768217473,40.5,41
2022-10-02,10,14.64,11,14.014924799085628,0.19898335678108436,21.5,19.999999999999996
2022-10-03,10,14.64,54,29.931250991196197,0.42697108615088486,32,51
2022-10-04,10,14.64,27,19.17797990907354,0.8341277881687145,81,64
2022-10-05,10,14.53,229,33.800233053320724,0.461817843960706,47.99999999999999,40.99999999999997
2022-10-06,10,14.6,293,72.16620076944012,0.9304380986965136,92,85
2022-10-07,10,14.64,219,51.48198165425939,0.46054635560217005,51.50000000000002,39.00000000000001
2022-10-08,10,14.6,251,12.53211270907859,0.6136994215208552,51.50000000000001,70.00000000000003
2022-10-09,10,14.64,74,17.61632224364811,0.4023799446535573,32.5,87
2022-10-10,10,14.6,169,16.950034158269975,0.6082748520387201,56.5,53
2022-10-11,10,14.49,167,2.0240834048164924,0.2730785097325691,45.50000000000001,33.00000000000003
2022-10-12,10,14.53,171,171.11892611875277,0.378623255748012,143,39.00000000000003
2022-10-13,10,14.57,195,99.5129302475826,0.9013241325857316,99,85.00000000000003
2022-10-14,10,14.6,148,95.6367433321252,0.8564715095009136,99,71.99999999999999
2022-10-15,10,14.64,210,7.056705358997386,0.7809922069983628,74.5,69.99999999999999
2022-10-16,10,14.6,5,92.11257859662372,0.8293771437878973,90,61.000000000000014
2022-10-17,10,14.6,189,168.09801999241893,0.8876478572059087,110.99999999999996,86.99999999999997
2022-10-18,10,14.64,197,171.36282169272673,0.6576401531214866,116,54.000000000000014
2022-10-19,10,14.6,221,29.462722864592315,0.38087732446370104,38.49999999999999,39.000000000000014
2022-10-20,10,14.6,191,16.33448520291446,0.2531109978021713,27.499999999999993,48.999999999999986
2022-10-21,10,14.49,158,15.152008918839687,0.4192118333026604,40.00000000000001,45.99999999999997
2022-10-22,10,14.6,124,166.80315597956528,0.8518436601641213,76,79
2022-10-23,10,14.6,223,21.41570144630618,0.26496421823561267,26.999999999999975,36
2022-10-24,10,14.45,35,3.681072426176213,0.5028932106436442,19.000000000000018,77
2022-10-25,10,14.57,114,111.46598679059444,0.9199406082479318,114,77.99999999999999
2022-10-26,10,14.64,324,135.00137775089956,0.7114795269787313,121.5,69.99999999999999
2022-10-27,10,14.64,47,33.46697885910166,0.43078028654579015,47,38
2022-10-28,10,14.6,34,50.32699744823604,0.488182441621671,57.000000000000014,23.99999999999998
2022-10-29,10,14.64,232,63.548632311372934,0.4279781347970534,53.00000000000001,26.999999999999993
2022-10-30,10,14.6,215,54.59270484636907,0.7132063107574413,79,84.99999999999999
2022-10-31,10,13.63,222,23.40712439825886,0.5906489521439499,41.500000000000014,84.99999999999996
2022-11-01,11,14.6,144,1.684831680864144,0.6674729984549908,102,64
2022-11-02,11,14.6,338,0.43869391673902497,0.5158281821392039,128.5,51
2022-11-03,11,14.45,183,19.7759657458761,0.3276420701632753,27,39.00000000000004
2022-11-04,11,14.29,195,16.620545136904312,0.28040519944030484,28.500000000000007,49.00000000000001
2022-11-05,11,14.37,231,29.380447885793796,0.3628112748066097,33.50000000000001,45.00000000000002
2022-11-06,11,14.45,180,41.114470586793054,0.303052706476865,42.000000000000014,35.000000000000014
2022-11-15,11,14.33,72,47.23790452767694,0.2507182686306446,48,29
2022-11-16,11,12.92,263,58.64096400020683,0.37054446472319336,59.499999999999986,38
2022-11-17,11,14.6,260,70.86954603510743,0.5184551590119473,72,47.99999999999998
2022-11-18,11,13.59,207,13.264762513102644,0.27318644113353163,28.499999999999993,42
2022-11-19,11,14.6,197,15.501939573215616,0.22436216390753105,26.499999999999982,48.99999999999997
2022-11-20,11,14.64,249,81.57711834942585,0.5803570499525629,85,47.000000000000014
2022-11-21,11,14.64,230,11.291767235277922,0.49250392046441016,65,35.00000000000006
2022-11-22,11,14.6,24,1.1413419208083488,0.5901034724205059,112.5,43
2022-11-23,11,14.6,287,26.462110302871384,0.7393369063921738,80.00000000000001,61.00000000000003
2022-11-24,11,14.6,53,33.290666584557506,0.48252334283376863,53,70.99999999999997
2022-11-25,11,13.59,289,85.9625653331676,0.7929800495981797,92,65.99999999999997
2022-11-26,11,14.6,203,43.83821938539351,0.25398102684225743,45,36
2022-11-27,11,14.6,191,25.50320714249999,0.384712603758982,45.49999999999999,39.999999999999986
