2022-06-08 00:05:16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.00,0.00,0.00,211,12.89,2.93,0.00,13.4,4.998,4.998,4.998,4.998,82
2022-06-08 00:20:16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.00,0.00,0.00,211,12.89,2.93,0.00,13.4,4.998,4.998,4.998,4.998,78
2022-06-08 00:35:16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.00,0.00,0.00,211,12.89,2.93,0.00,13.9,4.998,4.998,4.998,4.998,114
2022-06-08 00:50:16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.00,0.00,0.00,211,12.85,2.93,0.00,13.4,4.998,4.998,4.998,4.998,167
2022-06-08 01:05:16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.00,0.00,0.00,211,12.85,2.93,0.00,13.4,4.998,4.998,4.998,4.998,246
2022-06-08 01:20:16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.00,0.00,0.00,211,12.89,2.93,0.00,13.4,4.998,4.998,4.998,4.998,38
2022-06-08 01:35:16,0.0,2.3,120,0.0,0.0,0,0.0,0.0,0,120.00,0.00,0.00,211,12.89,2.93,0.00,13.4,4.998,4.998,4.998,4.998,79
2022-06-08 01:50:16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,120.00,0.00,0.00,211,12.85,2.93,0.00,13.4,4.998,4.998,4.998,4.998,165
2022-06-08 02:05:16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,120.00,0.00,0.00,211,12.85,2.93,0.00,13.4,4.998,4.998,4.998,4.998,23
2022-06-08 02:20:16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,120.00,0.00,0.00,176,12.85,2.44,0.00,13.9,4.998,4.998,4.998,4.998,112
2022-06-08 02:35:16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,120.00,0.00,0.00,176,12.85,2.44,0.00,13.9,4.998,4.998,4.998,4.998,65
2022-06-08 02:50:16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,120.00,0.00,0.00,176,12.85,2.44,0.00,13.9,4.998,4.998,4.998,4.998,54
2022-06-08 03:05:16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,120.00,0.00,0.00,176,12.81,2.45,0.00,13.9,4.998,4.998,4.998,4.998,176
2022-06-08 03:20:16,0.0,2.1,31,0.0,0.0,0,0.0,0.0,0,151.00,0.00,0.00,176,12.85,2.44,0.00,13.9,4.998,4.998,4.998,4.998,127
