2022-11-26 00:08:31,985.5,1747.9,2211,0.0,0.0,0,0.0,0.0,0,2211.00,0.00,0.00,244,12.73,3.39,0.00,1.7,4.998,4.998,4.998,4.998,92
2022-11-26 00:23:31,420.6,1427.3,1539,0.0,0.0,0,0.0,0.0,0,3750.00,0.00,0.00,245,12.73,3.41,0.00,1.2,4.998,4.998,4.998,4.998,150
2022-11-26 00:38:31,211.1,1149.0,1480,0.0,0.0,0,0.0,0.0,0,5230.00,0.00,0.00,247,12.73,3.43,0.00,1.7,4.998,4.998,4.998,4.998,22
2022-11-26 00:53:31,291.1,1062.3,1261,0.0,0.0,0,0.0,0.0,0,6491.00,0.00,0.00,246,12.73,3.42,0.00,1.2,4.998,4.998,4.998,4.998,49
2022-11-26 01:08:31,0.0,790.8,372,0.0,0.0,0,0.0,0.0,0,6863.00,0.00,0.00,246,12.73,3.42,0.00,1.2,4.998,4.998,4.998,4.998,57
2022-11-26 01:23:31,0.0,1054.9,820,0.0,0.0,0,0.0,0.0,0,7683.00,0.00,0.00,246,12.73,3.42,0.00,1.2,4.998,4.998,4.998,4.998,236
2022-11-26 01:38:31,306.0,923.0,481,0.0,0.0,0,0.0,0.0,0,8164.00,0.00,0.00,238,12.69,3.31,0.00,0.7,4.998,4.998,4.998,4.998,253
2022-11-26 01:53:31,0.0,920.2,543,0.0,0.0,0,0.0,0.0,0,8707.00,0.00,0.00,217,12.69,3.02,0.00,1.2,4.998,4.998,4.998,4.998,152
2022-11-26 02:08:31,669.1,1474.1,1303,0.0,0.0,0,0.0,0.0,0,10010.00,0.00,0.00,215,12.69,2.99,0.00,0.7,4.998,4.998,4.998,4.998,28
2022-11-26 02:23:31,821.1,1821.9,2156,0.0,0.0,0,0.0,0.0,0,12166.00,0.00,0.00,198,12.69,2.76,0.00,1.2,4.998,4.998,4.998,4.998,168
2022-11-26 02:38:31,1164.1,1395.5,1682,0.0,0.0,0,0.0,0.0,0,13848.00,0.00,0.00,222,12.69,3.09,0.00,0.7,4.998,4.998,4.998,4.998,54
2022-11-26 02:53:31,1077.1,1528.7,1436,0.0,0.0,0,0.0,0.0,0,15284.00,0.00,0.00,210,12.69,2.91,0.00,1.2,4.998,4.998,4.998,4.998,35
