theta,mag,radian
134.5948726776335,0.7765058459018342,2.349123684527261
85.69295079663884,0.5508890985702031,1.4956241371508456
70.60513294512963,0.5573955597894988,1.232292038700833
54.20496406563863,0.37754878692056515,0.9460550938706057
83.99932523149648,0.26821473662767337,1.4660647947431615
143.11007286752724,0.4711529699654523,2.497741964307353
125.03360965322204,0.4824281353792081,2.18224816410209
80.79640457739504,0.4839955531838388,1.410163283648961
63.38294796956219,0.32850044342475043,1.1062411316891148
88.43285270996445,0.34844405727955957,1.5434444467200696
90.23845160086142,0.30153202307234417,1.5749580923365796
77.99019518552049,0.2235198518767551,1.3611856902603625
72.67333275811048,0.32826862810099516,1.2683889350264796
74.93750626495549,0.3897839837880535,1.3079062175573515
80.75756571998852,0.36453648606580197,1.4094854177095046
94.07109725743462,0.5512733684819044,1.6418503781060416
102.77509380665687,0.6145058610682221,1.793763775972195
62.91691262407687,0.3433337722979019,1.0981072804797267
48.742809880863874,0.16609454282107045,0.8507225190946995
88.83227399181149,0.2270667647363386,1.5504156631908368
84.78870859856507,0.20508300098581725,1.4798421335589873
110.21613379806453,0.2034761727187804,1.923634423594829
112.33520565218458,0.13600771174734236,1.960619204535565
81.67797378443262,0.40397930293651985,1.4255495688959623
75.80397713328671,0.25920976825732356,1.3230289870823455
136.35076807403934,0.4540610009033261,2.379769840515154
117.04588566481314,0.33436970378332825,2.0428360807638213
43.235952305273095,0.5161552731993723,0.754609722962248
109.79470689068114,0.4259113213706167,1.9162791365044916
118.76656917422427,0.5720488938432868,2.072867673387816
48.64555237382253,0.3135639118224316,0.8490250553745465
49.483713867564234,0.24368548249554176,0.8636537331037731
73.78220388619633,0.4090212885119532,1.2877423871918816
116.64955816522831,0.33293773064569415,2.0359188609798697
128.88127160618507,0.41989007550717294,2.24940253368501
120.17066274653399,0.20552879820029554,2.09737372923071
67.42233465579206,0.5815929179278024,1.176741729125049
74.04201113185103,0.41664422730811157,1.2922768790490937
67.22404547983098,0.2247821312648043,1.173280930133462
53.345974738668914,0.3018452796659135,0.9310629018754941
68.30080521141818,0.1428691230215842,1.192073932702549
65.89998010499792,0.3168327155251909,1.150171629830972
112.29646368856399,0.3447143901334702,1.9599430297116978
148.6756025486731,0.42739639154936654,2.5948787818608188
152.37371503453983,0.2888092191920989,2.659423020848305
80.60282434514524,0.28917478208582914,1.4067846712294267
